Operator: Private
Vehicle ID/Registration: N477TC
Source of Data: Cirrus SR20
Date of Event: 06/14/16
Location: Navasota_TX
Time,Airspeed Ind,Pitch,Roll,Altitude Press,Heading Mag,AHRS goNoGo - Attitude Flag,AHRS goNoGo - Heading Flag,AHRS goNoGo - Heading Rate Flag,AHRS goNoGo - Lat Accel Flag,AHRS goNoGo - Need Fast Erect,AHRS mpuNoGo - IRU Fail,Accel Lat,Accel Long,Accel Vert,Ground Speed,Baro Bug,Latitude,Longitude
(CST),(kts),(deg),(deg),(ft),(deg),(),(),(),(),(),(),(g),(g),(g),(kts),(inHg),(deg),(deg)
,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,"%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Flag"")","%N(0:0=""*"",1:1=""Active"")","%N(0:0=""*"",1:1=""Fail"")",NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER
08:15:48.8,,-1.01,-0.11,,159.96,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:15:49.0,12.2,-1.01,-0.11,-22,159.91,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:15:49.2,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:15:49.4,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:15:49.6,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:15:49.8,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:15:50.0,12.0,-1.01,-0.11,-22,159.91,*,*,*,*,*,*,0.00,-0.02,1.01,0,,30.06494522,-95.55152893
08:15:50.2,,-1.01,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:15:50.4,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:15:50.6,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:15:50.8,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.01,0.99,,,,
08:15:51.0,11.7,-1.01,-0.11,-22,159.91,*,*,*,*,*,*,-0.01,-0.02,1.01,,,,
08:15:51.2,,-1.01,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.03,1.01,,,,
08:15:51.4,,-1.01,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:15:51.6,,-0.95,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:15:51.8,,-0.95,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:15:52.0,11.7,-0.95,-0.11,-22,159.91,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:15:52.2,,-0.95,-0.11,,159.91,*,*,*,*,*,*,-0.01,-0.01,1.01,,,,
08:15:52.4,,-1.01,-0.11,,159.91,*,*,*,*,*,*,0.01,-0.02,1.01,,,,
08:15:52.6,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,0.99,,,,
08:15:52.8,,-1.01,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:15:53.0,12.2,-1.01,-0.11,-22,159.91,*,*,*,*,*,*,-0.01,-0.02,1.01,,,,
08:15:53.2,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:15:53.4,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.01,-0.02,1.01,,,,
08:15:53.6,,-1.01,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:15:53.8,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:15:54.0,12.5,-1.01,-0.11,-21,159.91,*,*,*,*,*,*,0.00,-0.02,1.00,0,,30.06494522,-95.55152893
08:15:54.2,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:15:54.4,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.01,0.99,,,,
08:15:54.6,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:15:54.8,,-1.01,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:15:55.0,12.0,-1.01,-0.11,-22,159.91,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:15:55.2,,-1.01,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:15:55.4,,-1.01,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:15:55.6,,-0.95,-0.11,,159.91,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:15:55.8,,-0.95,-0.11,,159.91,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:15:56.0,11.5,-0.95,-0.11,-22,159.91,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:15:56.2,,-0.95,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:15:56.4,,-0.95,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:15:56.6,,-0.95,-0.11,,159.91,*,*,*,*,*,*,-0.00,-0.02,1.01,,,,
08:15:56.8,,-0.90,-0.11,,159.91,*,*,*,*,*,*,-0.01,-0.00,0.99,,,,
08:15:57.0,11.7,-0.95,-0.11,-22,159.91,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:15:57.2,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.03,1.01,,,,
08:15:57.4,,-0.95,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:15:57.6,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.01,0.99,,,,
08:15:57.8,,-0.95,-0.11,,159.91,*,*,*,*,*,*,0.00,-0.03,1.00,,,,
08:15:58.0,12.7,-0.95,-0.11,-22,159.85,*,*,*,*,*,*,-0.00,-0.01,1.00,0,,30.06494522,-95.55152893
08:15:58.2,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:15:58.4,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:15:58.6,,-1.01,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:15:58.8,,-1.01,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:15:59.0,13.2,-1.01,-0.11,-22,159.85,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:15:59.2,,-1.01,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:15:59.4,,-1.01,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:15:59.6,,-1.01,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:15:59.8,,-1.01,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:00.0,13.0,-1.01,-0.11,-21,159.85,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:16:00.2,,-1.01,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:00.4,,-1.01,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:00.6,,-1.01,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:00.8,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.01,1.01,,,,
08:16:01.0,12.5,-0.95,-0.11,-21,159.85,*,*,*,*,*,*,0.01,-0.02,1.01,,,,
08:16:01.2,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.01,0.99,,,,
08:16:01.4,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:01.6,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:01.8,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:02.0,12.5,-0.95,-0.11,-21,159.85,*,*,*,*,*,*,0.00,-0.01,1.01,0,,30.06494522,-95.55152893
08:16:02.2,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.01,-0.02,1.01,,,,
08:16:02.4,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:02.6,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.02,0.99,,,,
08:16:02.8,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:16:03.0,12.3,-0.95,-0.11,-22,159.85,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:03.2,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:03.4,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:03.6,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:03.8,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:04.0,12.3,-0.95,-0.11,-21,159.85,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:04.2,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:04.4,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:04.6,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:04.8,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:16:05.0,12.3,-0.95,-0.11,-21,159.85,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:05.2,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,0.99,,,,
08:16:05.4,,-0.95,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:05.6,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:05.8,,-0.95,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:06.0,11.8,-0.95,-0.11,-21,159.85,*,*,*,*,*,*,0.00,-0.03,1.01,0,,30.06494522,-95.55152893
08:16:06.2,,-0.90,-0.11,,159.85,*,*,*,*,*,*,0.01,-0.01,1.00,,,,
08:16:06.4,,-0.90,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:06.6,,-0.90,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:06.8,,-0.90,-0.11,,159.85,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:07.0,11.3,-0.90,-0.11,-22,159.85,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:07.2,,-0.90,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:07.4,,-0.90,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:07.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.00,0.99,,,,
08:16:07.8,,-0.90,-0.11,,159.85,*,*,*,*,*,*,-0.00,-0.02,1.01,,,,
08:16:08.0,11.3,-0.90,-0.11,-22,159.85,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:08.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:08.4,,-0.84,-0.11,,159.85,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:16:08.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:08.8,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:09.0,11.5,-0.90,-0.11,-21,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:09.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.00,-0.02,1.01,,,,
08:16:09.4,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:16:09.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:09.8,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.03,1.01,,,,
08:16:10.0,11.8,-0.90,-0.11,-21,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,0,,30.06494522,-95.55152893
08:16:10.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.01,-0.01,1.00,,,,
08:16:10.4,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,0.99,,,,
08:16:10.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:10.8,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:11.0,12.1,-0.90,-0.11,-21,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:11.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:11.4,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:11.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.02,0.99,,,,
08:16:11.8,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:12.0,11.5,-0.90,-0.11,-22,159.79,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:12.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:12.4,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:12.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:12.8,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:13.0,12.1,-0.90,-0.11,-21,159.79,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:13.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:13.4,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:13.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:16:13.8,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:14.0,11.5,-0.90,-0.11,-22,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,0,,30.06494522,-95.55152893
08:16:14.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:14.4,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:14.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:14.8,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:15.0,11.5,-0.90,-0.11,-22,159.79,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:15.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:15.4,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:15.6,,-0.95,-0.11,,159.79,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:15.8,,-0.95,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:16.0,12.5,-0.95,-0.11,-21,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:16.2,,-0.95,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:16.4,,-0.95,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:16:16.6,,-0.95,-0.11,,159.79,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:16.8,,-0.95,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:17.0,12.1,-0.95,-0.11,-22,159.79,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:17.2,,-0.95,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:17.4,,-0.95,-0.06,,159.79,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:17.6,,-0.95,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:17.8,,-0.95,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:18.0,11.3,-0.90,-0.11,-22,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,0,,30.06494522,-95.55152893
08:16:18.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:18.4,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:18.6,,-0.90,-0.11,,159.79,*,*,*,*,*,*,-0.00,-0.02,1.01,,,,
08:16:18.8,,-0.90,-0.06,,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:19.0,11.8,-0.90,-0.06,-22,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:19.2,,-0.90,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:19.4,,-0.90,-0.06,,159.79,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:19.6,,-0.90,-0.06,,159.79,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:19.8,,-0.95,-0.11,,159.79,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:16:20.0,11.8,-0.90,-0.06,-22,159.79,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:20.2,,-0.95,-0.11,,159.74,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:20.4,,-0.95,-0.06,,159.79,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:20.6,,-0.95,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:20.8,,-0.95,-0.06,,159.74,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:21.0,12.5,-0.95,-0.06,-22,159.74,*,*,*,*,*,*,-0.00,-0.01,1.01,,,,
08:16:21.2,,-0.95,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:21.4,,-1.01,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:21.6,,-0.95,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:21.8,,-1.01,-0.06,,159.79,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:16:22.0,12.8,-1.01,-0.11,-22,159.74,*,*,*,*,*,*,-0.00,-0.02,1.00,0,,30.06494522,-95.55152893
08:16:22.2,,-1.01,-0.06,,159.74,*,*,*,*,*,*,-0.01,-0.02,1.01,,,,
08:16:22.4,,-1.01,-0.11,,159.74,*,*,*,*,*,*,0.01,-0.02,1.00,,,,
08:16:22.6,,-1.01,-0.06,,159.74,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:22.8,,-1.01,-0.11,,159.74,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:23.0,12.3,-1.01,-0.06,-22,159.74,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:23.2,,-1.01,-0.06,,159.74,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:23.4,,-1.01,-0.06,,159.74,*,*,*,*,*,*,-0.00,-0.02,1.01,,,,
08:16:23.6,,-1.01,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:23.8,,-0.95,-0.06,,159.74,*,*,*,*,*,*,-0.00,-0.01,0.99,,,,
08:16:24.0,12.3,-0.95,-0.06,-21,159.74,*,*,*,*,*,*,0.01,-0.02,1.01,,,,
08:16:24.2,,-0.95,-0.06,,159.74,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:24.4,,-0.95,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:24.6,,-0.95,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:16:24.8,,-1.01,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:25.0,12.3,-1.01,-0.06,-22,159.74,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:25.2,,-0.95,-0.06,,159.74,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:25.4,,-0.95,-0.06,,159.74,*,*,*,*,*,*,-0.00,-0.01,1.01,,,,
08:16:25.6,,-1.01,-0.06,,159.74,*,*,*,*,*,*,0.01,-0.03,1.01,,,,
08:16:25.8,,-0.95,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.01,1.01,,,,
08:16:26.0,11.8,-0.95,-0.06,-22,159.74,*,*,*,*,*,*,0.00,-0.02,1.00,0,,30.06494522,-95.55152893
08:16:26.2,,-1.01,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:26.4,,-0.95,-0.11,,159.74,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:26.6,,-0.95,-0.06,,159.74,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:26.8,,-0.95,-0.11,,159.74,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:27.0,11.8,-0.95,-0.11,-22,159.74,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:27.2,,-0.95,-0.06,,159.74,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:27.4,,-0.95,-0.11,,159.74,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:27.6,,-0.95,-0.11,,159.74,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:27.8,,-0.90,-0.06,,159.74,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:28.0,11.8,-0.90,-0.11,-21,159.68,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:28.2,,-0.95,-0.06,,159.68,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:28.4,,-0.95,-0.06,,159.68,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:28.6,,-0.90,-0.11,,159.68,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:16:28.8,,-0.95,-0.06,,159.68,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:29.0,11.5,-0.95,-0.11,-22,159.68,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:29.2,,-0.90,-0.11,,159.68,*,*,*,*,*,*,-0.01,-0.01,0.99,,,,
08:16:29.4,,-0.90,-0.06,,159.68,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:29.6,,-0.90,-0.11,,159.68,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:29.8,,-0.90,-0.06,,159.68,*,*,*,*,*,*,-0.00,-0.01,0.99,,,,
08:16:30.0,11.5,-0.90,-0.11,-22,159.68,*,*,*,*,*,*,0.00,-0.02,1.00,0,,30.06494522,-95.55152893
08:16:30.2,,-0.90,-0.11,,159.68,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:30.4,,-0.95,-0.06,,159.68,*,*,*,*,*,*,-0.01,-0.02,1.00,,,,
08:16:30.6,,-0.90,-0.11,,159.68,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:30.8,,-0.90,-0.11,,159.68,*,*,*,*,*,*,0.00,-0.02,1.00,,,,
08:16:31.0,11.8,-0.95,-0.06,-22,159.68,*,*,*,*,*,*,0.00,-0.01,0.99,,,,
08:16:31.2,,-0.90,-0.11,,159.68,*,*,*,*,*,*,-0.00,-0.02,1.00,,,,
08:16:31.4,,-0.90,-0.06,,159.68,*,*,*,*,*,*,-0.01,-0.01,1.00,,,,
08:16:31.6,,-0.90,-0.11,,159.68,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:31.8,,-0.90,-0.11,,159.68,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:32.0,11.3,-0.90,-0.06,-22,159.68,*,*,*,*,*,*,0.00,-0.02,1.01,,,,
08:16:32.2,,-0.90,-0.11,,159.68,*,*,*,*,*,*,-0.00,-0.01,1.00,,,,
08:16:32.4,,-0.90,-0.06,,159.68,*,*,*,*,*,*,0.00,-0.01,1.00,,,,
08:16:32.6,,-0.84,-0.06,,159.79,*,*,*,*,*,*,0.00,-0.00,1.00,,,,
08:16:32.8,,-0.84,-0.06,,159.85,*,*,*,*,*,*,-0.01,0.00,1.00,,,,
08:16:33.0,11.5,-0.90,-0.06,-22,159.91,*,*,*,*,*,*,0.00,-0.00,1.00,,,,
08:16:33.2,,-0.90,-0.06,,159.85,*,*,*,*,*,*,0.00,0.01,1.00,,,,
08:16:33.4,,-0.90,-0.11,,159.85,*,*,*,*,*,*,0.00,0.00,1.00,,,,
08:16:33.6,,-0.90,-0.11,,159.85,*,*,*,*,*,*,0.01,0.01,1.00,,,,
08:16:33.8,,-1.01,-0.11,,160.02,*,*,*,*,*,*,0.00,0.00,1.01,,,,
08:16:34.0,14.2,-1.06,-0.06,-19,160.24,*,*,*,*,*,*,-0.00,-0.00,1.00,0,,30.06494522,-95.55152893
08:16:34.2,,-1.01,0.00,,160.58,*,*,*,*,*,*,0.01,0.01,1.01,,,,
08:16:34.4,,-1.06,-0.06,,160.86,*,*,*,*,*,*,-0.02,0.01,1.00,,,,
08:16:34.6,,-1.06,-0.11,,161.02,*,*,*,*,*,*,0.00,0.00,0.99,,,,
08:16:34.8,,-1.06,-0.06,,161.42,*,*,*,*,*,*,0.01,-0.00,1.01,,,,
08:16:35.0,15.8,-1.06,-0.06,-18,161.98,*,*,*,*,*,*,-0.00,0.00,1.00,,,,
08:16:35.2,,-1.12,-0.06,,162.53,*,*,*,*,*,*,0.00,-0.00,1.01,,,,
08:16:35.4,,-1.06,-0.06,,163.15,*,*,*,*,*,*,0.00,0.00,1.00,,,,
08:16:35.6,,-1.06,-0.11,,163.88,*,*,*,*,*,*,0.02,-0.01,1.02,,,,
08:16:35.8,,-1.06,-0.06,,164.72,*,*,*,*,*,*,0.00,0.01,0.98,,,,
08:16:36.0,16.0,-1.01,-0.11,-16,165.61,*,*,*,*,*,*,0.00,0.00,1.02,,,,
08:16:36.2,,-0.95,-0.11,,166.45,*,*,*,*,*,*,0.01,0.01,0.99,,,,
08:16:36.4,,-0.95,-0.17,,167.35,*,*,*,*,*,*,0.01,0.02,0.99,,,,
08:16:36.6,,-0.95,-0.17,,168.41,*,*,*,*,*,*,0.00,0.00,1.01,,,,
08:16:36.8,,-1.06,-0.11,,169.64,*,*,*,*,*,*,0.02,-0.00,1.01,,,,
08:16:37.0,16.8,-1.06,0.00,-16,170.93,*,*,*,*,*,*,-0.01,0.00,0.99,,,,
08:16:37.2,,-1.06,-0.11,,172.38,*,*,*,*,*,*,0.03,0.00,0.99,,,,
08:16:37.4,,-1.29,0.00,,173.95,*,*,*,*,*,*,0.00,-0.02,1.02,,,,
08:16:37.6,,-1.29,0.06,,175.52,*,*,*,*,*,*,-0.01,0.00,0.96,,,,
